uid,content,role,session,group_type,strategy,icap
U053,So it should be usefulness of smartphone can manages our life effectively?,assistant,2,mixed-uptake,,
U053,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,2,mixed-uptake,,
U054,one sentence has only one verb but this sentence has two verb,user,2,low-uptake,Reject,Active
U054,What does it mean to have only one verb?,assistant,2,low-uptake,,
U023,"you have to emphasize the positive effect of ""walking"". So you have to write ""can"" to emphasize a possibility",user,2,low-uptake,Amplification,Constructive
U054,It is rule,user,2,low-uptake,Amplification,Constructive
U023,What does it mean to emphasize a possibility?,assistant,2,low-uptake,,
U054,I will delete 'expect' in this sentence.,assistant,2,low-uptake,,
U054,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,low-uptake,,
U054,What's wrong here?,assistant,2,low-uptake,,
U007,divide sentense or using and/so/because,user,2,high-uptake,Reformulate,Active
U054,have -> has,user,2,low-uptake,Reformulate,Active
U054,Why do I change 'have' to 'has'?,assistant,2,low-uptake,,
U007,"I will divide the sentence and add 'if students have a question, they can search on the internet.'",assistant,2,high-uptake,,
U007,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,high-uptake,,
U007,What's wrong here?,assistant,2,high-uptake,,
U053,ok,user,2,mixed-uptake,Accept,Passive
U023,The chance that you can get from walking,user,2,low-uptake,Amplification,Constructive
U049,but now many prefer fast foods and restaurant meals. This shift involved negative outcomes. -> but now many prefer fast foods and restaurant meals. This shift involves negative outcomes.,user,2,high-uptake,Reformulate,Active
U053,What does manage our life effectively mean?,assistant,2,mixed-uptake,,
U023,What does it mean that I have a chance from walking?,assistant,2,low-uptake,,
U049,Why does it change from involved to involves?,assistant,2,high-uptake,,
U014,"i think improve should be changed to ""improves""",user,2,high-uptake,Reformulate,Active
U014,Why improves?,assistant,2,high-uptake,,
U013,Quality time is a bit awkward to read. Change it to 'spend higher quality in time'.,user,2,high-uptake,Amplification,Constructive
U013,Okay. I will change 'spend quality time' to 'spend higher quality in time'.,assistant,2,high-uptake,,
U013,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,high-uptake,,
U013,Can you give me feedback on this part?,assistant,2,high-uptake,,
U054,some food is the singular,user,2,low-uptake,Amplification,Constructive
U054,What does singular mean?,assistant,2,low-uptake,,
U053,effectively manage,user,2,mixed-uptake,Reformulate,Active
U054,only one,user,2,low-uptake,Reformulate,Active
U054,What is content in this sentence?,assistant,2,low-uptake,,
U053,Okay. I will change 'manage' to 'effectively manage' here.,assistant,2,mixed-uptake,,
U053,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,mixed-uptake,,
U053,What's wrong here?,assistant,2,mixed-uptake,,
U023,"you can see tree, sky, and sounds",user,2,low-uptake,Exemplification,Constructive
U023,Okay. I will change 'notice' to 'can notice' here.,assistant,2,low-uptake,,
U023,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,low-uptake,,
U023,How do I fix this?,assistant,2,low-uptake,,
U054,I don;t know,user,2,low-uptake,Others,Others
U054,Okay. I will change 'have' to 'has' here.,assistant,2,low-uptake,,
U054,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,low-uptake,,
U054,What's wrong here?,assistant,2,low-uptake,,
U014,"because ""technology"" is 3rd person singular noun",user,2,high-uptake,Amplification,Constructive
U014,Okay. I will change 'improve' to 'improves' here.,assistant,2,high-uptake,,
U014,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,high-uptake,,
U014,How can I improve here?,assistant,2,high-uptake,,
U023,make -> makes,user,2,low-uptake,Reformulate,Active
U003,"you should write ""which"" instead of ""when""",user,2,mixed-uptake,Reformulate,Active
U023,Why do I need to change 'make' to 'makes'?,assistant,2,low-uptake,,
U003,I will change 'when' to 'which' here.,assistant,2,mixed-uptake,,
U003,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,mixed-uptake,,
U003,Can you give me feedback on this part?,assistant,2,mixed-uptake,,
U049,"It is because the verb tense that used previously is ""prefer"" and it is present tense",user,2,high-uptake,Amplification,Constructive
U049,Okay. I will change 'involved' to 'involves' here.,assistant,2,high-uptake,,
U049,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,high-uptake,,
U049,How can I improve here?,assistant,2,high-uptake,,
U007,"some person? let's use some people, and uses changing to use",user,2,high-uptake,Reformulate,Active
U007,Okay. I will change 'some person uses' to 'some people use'.,assistant,2,high-uptake,,
U007,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,high-uptake,,
U007,What's wrong here?,assistant,2,high-uptake,,
U023,"I said before!! ""walking"" is a singular noun",user,2,low-uptake,Amplification,Constructive
U023,What does it mean to be a singular noun?,assistant,2,low-uptake,,
U054,This is unnecessary,user,2,low-uptake,Reject,Active
U054,Why is this unnecessary?,assistant,2,low-uptake,,
U023,A singular noun is a word that refers to one person or thing,user,2,low-uptake,Amplification,Constructive
U023,What does it mean to be a singular noun?,assistant,2,low-uptake,,
U049,are better choice ->  are a better choice,user,2,high-uptake,Reformulate,Active
U049,I will add 'a' here.,assistant,2,high-uptake,,
U049,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,high-uptake,,
U049,What's wrong here?,assistant,2,high-uptake,,
U054,It is just statement,user,2,low-uptake,Amplification,Constructive
U054,What does just statement mean?,assistant,2,low-uptake,,
U054,miss main idea,user,2,low-uptake,Amplification,Constructive
U054,What is main idea?,assistant,2,low-uptake,,
U054,fast food,user,2,low-uptake,Exemplification,Constructive
U023,"one person or thing, in this case, just one activity ""walking""!!",user,2,low-uptake,Exemplification,Constructive
U054,Okay. I will change 'three fast foods that are best' to 'three best fast foods' here.,assistant,2,low-uptake,,
U054,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,low-uptake,,
U054,How do I fix this?,assistant,2,low-uptake,,
U023,Okay. I will change 'make' to 'makes' here.,assistant,2,low-uptake,,
U023,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,low-uptake,,
U023,How can I improve here?,assistant,2,low-uptake,,
U007,"it isnt have main clause. so using when, because",user,2,high-uptake,Amplification,Constructive
U007,I will change the sentence to include a main clause.,assistant,2,high-uptake,,
U007,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,high-uptake,,
U007,How can I improve here?,assistant,2,high-uptake,,
U013,"First, you should use 'a' instead of 'an' in front of celebration. Next, you should change 'much times' to 'too much time' because it's more natural and time is uncountable word.",user,2,high-uptake,Amplification,Constructive
U023,increase -> increases,user,2,low-uptake,Reformulate,Active
U013,It should be a celebration and took too much time?,assistant,2,high-uptake,,
U013,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,2,high-uptake,,
U003,Only one hour for taking rest is too short to recharge energy,user,2,mixed-uptake,Reformulate,Active
U023,Why do I need to change 'increase' to 'increases'?,assistant,2,low-uptake,,
U049,choose fast food -> choose the fast food,user,2,high-uptake,Reformulate,Active
U003,What does too short mean?,assistant,2,mixed-uptake,,
U049,What does 'the fast food' mean?,assistant,2,high-uptake,,
U014,I think informed should be changed to inform,user,2,high-uptake,Reformulate,Active
U013,yes,user,2,high-uptake,Accept,Passive
U014,Okay. I will change 'informed' to 'inform' here.,assistant,2,high-uptake,,
U014,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,high-uptake,,
U014,Can you give me feedback on this part?,assistant,2,high-uptake,,
U013,What does uncountable word mean?,assistant,2,high-uptake,,
U054,This is not conclusion,user,2,low-uptake,Reject,Active
U054,What is conclusion?,assistant,2,low-uptake,,
U053,need -> takes,user,2,mixed-uptake,Reformulate,Active
U053,Okay. I will change 'need' to 'takes' here.,assistant,2,mixed-uptake,,
U053,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,mixed-uptake,,
U053,How can I improve here?,assistant,2,mixed-uptake,,
U007,it help?? noooo it helps right?,user,2,high-uptake,Reformulate,Active
U007,Okay. I will change 'help' to 'helps' here.,assistant,2,high-uptake,,
U007,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,high-uptake,,
U007,What's wrong here?,assistant,2,high-uptake,,
U023,"Sitting is just an one activity. It means ""sitting"" is a singular noun",user,2,low-uptake,Amplification,Constructive
U003,your highlated sentence should be Only one hour for taking rest is too short to recharge energy,user,2,mixed-uptake,Reformulate,Active
U023,What does it mean to be a singular noun?,assistant,2,low-uptake,,
U003,What does it mean to take rest?,assistant,2,mixed-uptake,,
U054,Three best fast food,user,2,low-uptake,Reject,Active
U054,What does miss main idea mean?,assistant,2,low-uptake,,
U049,Fast food that I mentioned at the previous paragraph.,user,2,high-uptake,Connection,Constructive
U023,A singular noun is a word that refers to one person or thing,user,2,low-uptake,Amplification,Constructive
U049,What does nutritious value mean?,assistant,2,high-uptake,,
U023,What is a singular noun again?,assistant,2,low-uptake,,
U013,It's not countable as it says. You can't really count time.,user,2,high-uptake,Amplification,Constructive
U013,Okay. I will change 'an celebration' to 'a celebration' and 'much times' to 'too much time'.,assistant,2,high-uptake,,
U013,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,high-uptake,,
U013,Can you give me feedback on this part?,assistant,2,high-uptake,,
U054,Not conclusion,user,2,low-uptake,Reject,Active
U054,What is conclusion?,assistant,2,low-uptake,,
U003,what do you want,user,2,mixed-uptake,Metacognitive,Constructive
U003,What does taking rest mean?,assistant,2,mixed-uptake,,
U054,Three best fast food,user,2,low-uptake,Amplification,Constructive
U054,Okay. I will change 'be careful to choose healthy fast food' to 'choose healthy fast food carefully' here.,assistant,2,low-uptake,,
U054,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,low-uptake,,
U054,What's wrong here?,assistant,2,low-uptake,,
U007,"eassy, capitalization error, so, first word always big",user,2,high-uptake,Amplification,Constructive
U007,I will change the first word to capital letter.,assistant,2,high-uptake,,
U007,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,high-uptake,,
U007,How do I fix this?,assistant,2,high-uptake,,
U003,you shoud insert that sentence to the essay,user,2,mixed-uptake,Reformulate,Active
U003,Okay. I will insert that sentence to the essay.,assistant,2,mixed-uptake,,
U003,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,mixed-uptake,,
U003,What's wrong here?,assistant,2,mixed-uptake,,
U053,yet -> still,user,2,mixed-uptake,Reformulate,Active
U053,So it should be still smartphone also provide solutions too?,assistant,2,mixed-uptake,,
U053,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,2,mixed-uptake,,
U003,where,user,2,mixed-uptake,Others,Others
U003,What does where mean?,assistant,2,mixed-uptake,,
U023,"one person or thing. In this case, just one activity ""sitting"" similar to ""walking""",user,2,low-uptake,Reformulate,Active
U023,Okay. I will change 'increase' to 'increases' here.,assistant,2,low-uptake,,
U023,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,2,low-uptake,,
